web-scraper-order,web-scraper-start-url,company,job-category-link,job-category-link-href,jobFunction,payPeriod,jobTitle,jobTitle-href,payPeriodCode,basePayRange,basePayMin,basePayMax,basePayAvg,totalPayAvg,payType1,pay1,range1,payType2,pay2,range2,payType3,pay3,range3,payType4,pay4,range4,payType5,pay5,range5,country,percent1,percent2,percent3,percent4,percent5
1692494011-138,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Information-Technology-Salaries-EI_IE354.0,3_DEPT1011.htm",IBM Information Technology Salaries,Annual Pay,IT Specialist,"https://www.glassdoor.com/Salary/IBM-IT-Specialist-Salaries-E354_D_KO4,17.htm",/yr,$80K - $132K,$80K,$132K,$102K,"$102,409 ",Base Pay,"$88,311/yr",$70K - $112K,Bonus,"$4,361/yr",$3K - $6K,Stock,"$5,749/yr",$4K - $8K,Profit Sharing,"$3,988/yr",$3K - $6K,,,,United States,86.20%,4.30%,5.60%,3.90%,
1692494032-139,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Senior Managing Consultant - Strategy,https://www.glassdoor.com/Salary/IBM-Senior-Managing-Consultant-Strategy-Salaries-E354_DAO.htm?filter.jobTitleExact=Senior+Managing+Consultant+-+Strategy,/yr,$148K - $236K,$148K,$236K,$186K,"$185,824 ",Base Pay,"$142,552/yr",$116K - $176K,Bonus,"$16,063/yr",$12K - $22K,Stock,"$17,373/yr",$13K - $24K,Profit Sharing,"$9,836/yr",$7K - $14K,,,,United States,76.70%,8.60%,9.30%,5.30%,
1692494039-140,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Industry Consultant,"https://www.glassdoor.com/Salary/IBM-Industry-Consultant-Salaries-E354_D_KO4,23.htm",/yr,$159K - $261K,$159K,$261K,$202K,"$201,550 ",Base Pay,"$129,705/yr",$105K - $160K,Bonus,"$13,125/yr",$10K - $18K,Stock,"$14,037/yr",$11K - $20K,Commission,"$36,305/yr",$27K - $51K,Profit Sharing,"$8,378/yr",$6K - $12K,United States,64.40%,6.50%,7%,18%,4.20%
1692494051-141,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,SAP Functional Consultant,"https://www.glassdoor.com/Salary/IBM-SAP-Functional-Consultant-Salaries-E354_D_KO4,29.htm",/yr,$84K - $136K,$84K,$136K,$106K,"$106,444 ",Base Pay,"$90,451/yr",$72K - $113K,Bonus,"$5,536/yr",$4K - $8K,Stock,"$5,990/yr",$4K - $8K,Profit Sharing,"$4,467/yr",$3K - $6K,,,,United States,85%,5.20%,5.60%,4.20%,
1692494058-142,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Senior Management Consultant,"https://www.glassdoor.com/Salary/IBM-Senior-Management-Consultant-Salaries-E354_D_KO4,32.htm",/yr,$137K - $216K,$137K,$216K,$171K,"$170,773 ",Base Pay,"$136,876/yr",$111K - $169K,Bonus,"$12,456/yr",$9K - $17K,Stock,"$13,319/yr",$10K - $19K,Profit Sharing,"$8,122/yr",$6K - $11K,,,,United States,80.20%,7.30%,7.80%,4.80%,
1692494068-143,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Senior Business Consultant,"https://www.glassdoor.com/Salary/IBM-Senior-Business-Consultant-Salaries-E354_D_KO4,30.htm",/yr,$149K - $242K,$149K,$242K,$188K,"$187,783 ",Base Pay,"$123,333/yr",$100K - $151K,Bonus,"$11,317/yr",$8K - $16K,Stock,"$12,252/yr",$9K - $17K,Commission,"$33,424/yr",$25K - $47K,Profit Sharing,"$7,457/yr",$6K - $10K,United States,65.70%,6%,6.50%,17.80%,4%
1692494081-144,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Strategy Consultant,"https://www.glassdoor.com/Salary/IBM-Strategy-Consultant-Salaries-E354_D_KO4,23.htm",/yr,$149K - $250K,$149K,$250K,$191K,"$191,281 ",Base Pay,"$125,819/yr",$100K - $158K,Bonus,"$12,133/yr",$9K - $17K,Stock,"$14,354/yr",$11K - $20K,Commission,"$30,913/yr",$23K - $43K,Profit Sharing,"$8,061/yr",$6K - $11K,United States,65.80%,6.30%,7.50%,16.20%,4.20%
1692494090-145,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Management Consultant,"https://www.glassdoor.com/Salary/IBM-Management-Consultant-Salaries-E354_D_KO4,25.htm",/yr,$118K - $189K,$118K,$189K,$149K,"$148,607 ",Base Pay,"$119,789/yr",$96K - $149K,Bonus,"$10,171/yr",$8K - $14K,Stock,"$11,624/yr",$9K - $16K,Profit Sharing,"$7,023/yr",$5K - $10K,,,,United States,80.60%,6.80%,7.80%,4.70%,
1692494101-146,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Managing Consultant - Strategy,https://www.glassdoor.com/Salary/IBM-Managing-Consultant-Strategy-Salaries-E354_DAO.htm?filter.jobTitleExact=Managing+Consultant+-+Strategy,/yr,$163K - $265K,$163K,$265K,$205K,"$205,495 ",Base Pay,"$132,133/yr",$108K - $162K,Bonus,"$13,594/yr",$10K - $19K,Stock,"$15,448/yr",$12K - $22K,Commission,"$35,557/yr",$27K - $50K,Profit Sharing,"$8,763/yr",$7K - $12K,United States,64.30%,6.60%,7.50%,17.30%,4.30%
1692494109-147,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Senior Advisory Consultant,"https://www.glassdoor.com/Salary/IBM-Senior-Advisory-Consultant-Salaries-E354_D_KO4,30.htm",/yr,$131K - $211K,$131K,$211K,$165K,"$164,985 ",Base Pay,"$117,096/yr",$96K - $143K,Bonus,"$8,015/yr",$6K - $11K,Stock,"$9,943/yr",$7K - $14K,Commission,"$23,813/yr",$18K - $33K,Profit Sharing,"$6,118/yr",$5K - $9K,United States,71%,4.90%,6%,14.40%,3.70%
1692494127-148,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Associate Consultant,"https://www.glassdoor.com/Salary/IBM-Associate-Consultant-Salaries-E354_D_KO4,24.htm",/yr,$75K - $119K,$75K,$119K,$94K,"$94,049 ",Base Pay,"$80,626/yr",$65K - $100K,Bonus,"$4,474/yr",$3K - $6K,Stock,"$5,111/yr",$4K - $7K,Profit Sharing,"$3,838/yr",$3K - $5K,,,,United States,85.70%,4.80%,5.40%,4.10%,
1692498048-149,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Package Consultant,"https://www.glassdoor.com/Salary/IBM-Package-Consultant-Salaries-E354_D_KO4,22.htm",/yr,$136K - $228K,$136K,$228K,$174K,"$174,249 ",Base Pay,"$112,231/yr",$89K - $141K,Bonus,"$10,422/yr",$8K - $15K,Stock,"$12,274/yr",$9K - $17K,Commission,"$32,218/yr",$24K - $45K,Profit Sharing,"$7,105/yr",$5K - $10K,United States,64.40%,6%,7%,18.50%,4.10%
1692498205-150,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Senior Strategy Consultant,"https://www.glassdoor.com/Salary/IBM-Senior-Strategy-Consultant-Salaries-E354_D_KO4,30.htm",/yr,$162K - $266K,$162K,$266K,$206K,"$206,140 ",Base Pay,"$136,571/yr",$110K - $169K,Bonus,"$13,386/yr",$10K - $19K,Stock,"$14,343/yr",$11K - $20K,Commission,"$33,299/yr",$25K - $47K,Profit Sharing,"$8,542/yr",$6K - $12K,United States,66.30%,6.50%,7%,16.20%,4.10%
1692498215-151,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Consulting,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-E354_D_KO4,14.htm",/yr,$142K - $242K,$142K,$242K,$184K,"$184,025 ",Base Pay,"$136,850/yr",$106K - $176K,Bonus,"$16,277/yr",$12K - $23K,Stock,"$20,568/yr",$15K - $29K,Profit Sharing,"$10,330/yr",$8K - $14K,,,,United States,74.40%,8.80%,11.20%,5.60%,
1692504442-152,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Business Transformation Consultant,"https://www.glassdoor.com/Salary/IBM-Business-Transformation-Consultant-Salaries-E354_D_KO4,38.htm",/yr,$129K - $206K,$129K,$206K,$161K,"$161,425 ",Base Pay,"$114,839/yr",$94K - $140K,Bonus,"$8,326/yr",$6K - $12K,Stock,"$9,541/yr",$7K - $13K,Commission,"$22,575/yr",$17K - $32K,Profit Sharing,"$6,145/yr",$5K - $9K,United States,71.10%,5.20%,5.90%,14%,3.80%
1692504459-153,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Package Solution Consultant,"https://www.glassdoor.com/Salary/IBM-Package-Solution-Consultant-Salaries-E354_D_KO4,31.htm",/yr,$114K - $182K,$114K,$182K,$143K,"$142,780 ",Base Pay,"$101,555/yr",$83K - $124K,Bonus,"$7,159/yr",$5K - $10K,Stock,"$7,668/yr",$6K - $11K,Commission,"$21,038/yr",$16K - $29K,Profit Sharing,"$5,360/yr",$4K - $8K,United States,71.10%,5%,5.40%,14.70%,3.80%
1692504468-154,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Senior Managing Consultant,"https://www.glassdoor.com/Salary/IBM-Senior-Managing-Consultant-Salaries-E354_D_KO4,30.htm",/yr,$163K - $265K,$163K,$265K,$206K,"$206,172 ",Base Pay,"$137,279/yr",$112K - $169K,Bonus,"$12,903/yr",$10K - $18K,Stock,"$13,556/yr",$10K - $19K,Commission,"$34,136/yr",$26K - $48K,Profit Sharing,"$8,299/yr",$6K - $12K,United States,66.60%,6.30%,6.60%,16.60%,4%
1692504474-155,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Consultant,"https://www.glassdoor.com/Salary/IBM-Consultant-Salaries-E354_D_KO4,14.htm",/yr,$92K - $152K,$92K,$152K,$117K,"$117,435 ",Base Pay,"$98,722/yr",$78K - $125K,Bonus,"$6,343/yr",$5K - $9K,Stock,"$7,348/yr",$6K - $10K,Profit Sharing,"$5,022/yr",$4K - $7K,,,,United States,84.10%,5.40%,6.30%,4.30%,
1692504481-156,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Managing Consultant,"https://www.glassdoor.com/Salary/IBM-Managing-Consultant-Salaries-E354_D_KO4,23.htm",/yr,$149K - $241K,$149K,$241K,$188K,"$187,711 ",Base Pay,"$125,586/yr",$102K - $154K,Bonus,"$10,757/yr",$8K - $15K,Stock,"$11,714/yr",$9K - $16K,Commission,"$32,412/yr",$24K - $45K,Profit Sharing,"$7,242/yr",$5K - $10K,United States,66.90%,5.70%,6.20%,17.30%,3.90%
1692504488-157,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Consulting-Salaries-EI_IE354.0,3_DEPT1004.htm",IBM Consulting Salaries,Annual Pay,Senior Consultant,"https://www.glassdoor.com/Salary/IBM-Senior-Consultant-Salaries-E354_D_KO4,21.htm",/yr,$108K - $168K,$108K,$168K,$134K,"$133,699 ",Base Pay,"$111,501/yr",$91K - $137K,Bonus,"$7,559/yr",$6K - $11K,Stock,"$8,850/yr",$7K - $12K,Profit Sharing,"$5,789/yr",$4K - $8K,,,,United States,83.40%,5.70%,6.60%,4.30%,
1692504504-158,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Advisory Engineer,"https://www.glassdoor.com/Salary/IBM-Advisory-Engineer-Salaries-E354_D_KO4,21.htm",/yr,$129K - $194K,$129K,$194K,$157K,"$157,396 ",Base Pay,"$129,502/yr",$108K - $155K,Bonus,"$9,013/yr",$7K - $13K,Stock,"$12,018/yr",$9K - $17K,Profit Sharing,"$6,863/yr",$5K - $10K,,,,United States,82.30%,5.70%,7.60%,4.40%,
1692504509-159,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Advisory Software Engineer (Band 8),https://www.glassdoor.com/Salary/IBM-Advisory-Software-Engineer-Band-8-Salaries-E354_DAO.htm?filter.jobTitleExact=Advisory+Software+Engineer+%28Band+8%29,/yr,$132K - $199K,$132K,$199K,$161K,"$161,083 ",Base Pay,"$132,435/yr",$110K - $159K,Bonus,"$9,166/yr",$7K - $13K,Stock,"$12,467/yr",$9K - $17K,Profit Sharing,"$7,016/yr",$5K - $10K,,,,United States,82.20%,5.70%,7.70%,4.40%,
1692504514-160,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Engineer,"https://www.glassdoor.com/Salary/IBM-Engineer-Salaries-E354_D_KO4,12.htm",/yr,$102K - $168K,$102K,$168K,$130K,"$130,123 ",Base Pay,"$109,630/yr",$86K - $139K,Bonus,"$6,442/yr",$5K - $9K,Stock,"$8,708/yr",$7K - $12K,Profit Sharing,"$5,343/yr",$4K - $7K,,,,United States,84.30%,5%,6.70%,4.10%,
1692504523-161,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Database Administrator,"https://www.glassdoor.com/Salary/IBM-Database-Administrator-Salaries-E354_D_KO4,26.htm",/yr,USD 97K - USD 158K,$xx,$xx,$123K,"$123,487 ",Base Pay,"$xxx,xxx/yr",$xxK -  $xxxK,Bonus,"$x,xxx/yr",$xK -  $xK,Stock,"$x,xxx/yr",$xK -  $xxK,Profit Sharing,"$x,xxx/yr",$xK -  $xK,,,,United States,85.50%,4.60%,5.90%,4%,
1692504537-162,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Solutions Architect,"https://www.glassdoor.com/Salary/IBM-Solutions-Architect-Salaries-E354_D_KO4,23.htm",/yr,$158K - $254K,$158K,$254K,$199K,"$198,551 ",Base Pay,"$131,459/yr",$108K - $160K,Bonus,"$12,278/yr",$9K - $17K,Stock,"$12,993/yr",$10K - $18K,Commission,"$33,859/yr",$25K - $47K,Profit Sharing,"$7,962/yr",$6K - $11K,United States,66.20%,6.20%,6.50%,17.10%,4%
1692504553-163,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Data Engineer,"https://www.glassdoor.com/Salary/IBM-Data-Engineer-Salaries-E354_D_KO4,17.htm",/yr,$105K - $164K,$105K,$164K,$131K,"$130,826 ",Base Pay,"$109,397/yr",$89K - $134K,Bonus,"$6,952/yr",$5K - $10K,Stock,"$8,895/yr",$7K - $12K,Profit Sharing,"$5,582/yr",$4K - $8K,,,,United States,83.60%,5.30%,6.80%,4.30%,
1692504571-164,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Senior Applications Developer,"https://www.glassdoor.com/Salary/IBM-Senior-Applications-Developer-Salaries-E354_D_KO4,33.htm",/yr,$111K - $169K,$111K,$169K,$137K,"$136,563 ",Base Pay,"$115,404/yr",$95K - $140K,Bonus,"$7,063/yr",$5K - $10K,Stock,"$8,491/yr",$6K - $12K,Profit Sharing,"$5,606/yr",$4K - $8K,,,,United States,84.50%,5.20%,6.20%,4.10%,
1692504595-165,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Technical Team Lead,"https://www.glassdoor.com/Salary/IBM-Technical-Team-Lead-Salaries-E354_D_KO4,23.htm",/yr,$113K - $178K,$113K,$178K,$141K,"$141,207 ",Base Pay,"$117,929/yr",$96K - $145K,Bonus,"$7,734/yr",$6K - $11K,Stock,"$9,531/yr",$7K - $13K,Profit Sharing,"$6,013/yr",$5K - $8K,,,,United States,83.50%,5.50%,6.70%,4.30%,
1692504608-166,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Test Lead,"https://www.glassdoor.com/Salary/IBM-Test-Lead-Salaries-E354_D_KO4,13.htm",/yr,$84K - $126K,$84K,$126K,$103K,"$102,669 ",Base Pay,"$86,683/yr",$72K - $104K,Bonus,"$5,749/yr",$4K - $8K,Stock,"$5,796/yr",$4K - $8K,Profit Sharing,"$4,440/yr",$3K - $6K,,,,United States,84.40%,5.60%,5.60%,4.30%,
1692504616-167,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Application Architect,"https://www.glassdoor.com/Salary/IBM-Application-Architect-Salaries-E354_D_KO4,25.htm",/yr,$126K - $195K,$126K,$195K,$156K,"$156,006 ",Base Pay,"$126,175/yr",$104K - $154K,Bonus,"$10,620/yr",$8K - $15K,Stock,"$11,937/yr",$9K - $17K,Profit Sharing,"$7,273/yr",$5K - $10K,,,,United States,80.90%,6.80%,7.70%,4.70%,
1692504622-168,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Technical Lead,"https://www.glassdoor.com/Salary/IBM-Technical-Lead-Salaries-E354_D_KO4,18.htm",/yr,$127K - $202K,$127K,$202K,$160K,"$159,578 ",Base Pay,"$131,245/yr",$106K - $162K,Bonus,"$9,557/yr",$7K - $13K,Stock,"$11,809/yr",$9K - $17K,Profit Sharing,"$6,967/yr",$5K - $10K,,,,United States,82.20%,6%,7.40%,4.40%,
1692504628-169,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Application Programmer,"https://www.glassdoor.com/Salary/IBM-Application-Programmer-Salaries-E354_D_KO4,26.htm",/yr,$100K - $156K,$100K,$156K,$124K,"$124,301 ",Base Pay,"$105,432/yr",$86K - $129K,Bonus,"$6,222/yr",$5K - $9K,Stock,"$7,537/yr",$6K - $11K,Profit Sharing,"$5,110/yr",$4K - $7K,,,,United States,84.80%,5%,6.10%,4.10%,
1692504640-170,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Applications Developer,"https://www.glassdoor.com/Salary/IBM-Applications-Developer-Salaries-E354_D_KO4,26.htm",/yr,$102K - $155K,$102K,$155K,$125K,"$125,036 ",Base Pay,"$107,310/yr",$89K - $130K,Bonus,"$5,605/yr",$4K - $8K,Stock,"$7,271/yr",$5K - $10K,Profit Sharing,"$4,850/yr",$4K - $7K,,,,United States,85.80%,4.50%,5.80%,3.90%,
1692504648-171,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Staff Software Engineer,"https://www.glassdoor.com/Salary/IBM-Staff-Software-Engineer-Salaries-E354_D_KO4,27.htm",/yr,$133K - $199K,$133K,$199K,$162K,"$161,660 ",Base Pay,"$134,242/yr",$112K - $161K,Bonus,"$8,332/yr",$6K - $12K,Stock,"$12,356/yr",$9K - $17K,Profit Sharing,"$6,731/yr",$5K - $9K,,,,United States,83%,5.20%,7.60%,4.20%,
1692504653-172,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Advisory Software Engineer,"https://www.glassdoor.com/Salary/IBM-Advisory-Software-Engineer-Salaries-E354_D_KO4,30.htm",/yr,$133K - $198K,$133K,$198K,$162K,"$161,674 ",Base Pay,"$134,079/yr",$113K - $160K,Bonus,"$8,821/yr",$7K - $12K,Stock,"$11,941/yr",$9K - $17K,Profit Sharing,"$6,834/yr",$5K - $10K,,,,United States,82.90%,5.50%,7.40%,4.20%,
1692504658-173,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Senior Software Engineer,"https://www.glassdoor.com/Salary/IBM-Senior-Software-Engineer-Salaries-E354_D_KO4,28.htm",/yr,$124K - $191K,$124K,$191K,$153K,"$152,662 ",Base Pay,"$127,540/yr",$105K - $155K,Bonus,"$7,988/yr",$6K - $11K,Stock,"$10,835/yr",$8K - $15K,Profit Sharing,"$6,298/yr",$5K - $9K,,,,United States,83.50%,5.20%,7.10%,4.10%,
1692504664-174,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Software Developer,"https://www.glassdoor.com/Salary/IBM-Software-Developer-Salaries-E354_D_KO4,22.htm",/yr,$106K - $166K,$106K,$166K,$132K,"$132,284 ",Base Pay,"$111,985/yr",$91K - $137K,Bonus,"$6,202/yr",$5K - $9K,Stock,"$8,787/yr",$7K - $12K,Profit Sharing,"$5,310/yr",$4K - $7K,,,,United States,84.70%,4.70%,6.60%,4%,
1692504669-175,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Computer Programmer,"https://www.glassdoor.com/Salary/IBM-Computer-Programmer-Salaries-E354_D_KO4,23.htm",/yr,$100K - $162K,$100K,$162K,$127K,"$127,106 ",Base Pay,"$107,590/yr",$86K - $135K,Bonus,"$5,928/yr",$4K - $8K,Stock,"$8,455/yr",$6K - $12K,Profit Sharing,"$5,133/yr",$4K - $7K,,,,United States,84.60%,4.70%,6.70%,4%,
1692504679-176,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Application Developer,"https://www.glassdoor.com/Salary/IBM-Application-Developer-Salaries-E354_D_KO4,25.htm",/yr,$96K - $147K,$96K,$147K,$118K,"$118,497 ",Base Pay,"$101,675/yr",$84K - $124K,Bonus,"$5,563/yr",$4K - $8K,Stock,"$6,571/yr",$5K - $9K,Profit Sharing,"$4,688/yr",$4K - $7K,,,,United States,85.80%,4.70%,5.50%,4%,
1692504685-177,https://www.glassdoor.com/Salary/IBM-Salaries-E354.htm,IBM,View More >,"https://www.glassdoor.com/Salary/IBM-Engineering-Salaries-EI_IE354.0,3_DEPT1007.htm",IBM Engineering Salaries,Annual Pay,Software Engineer,"https://www.glassdoor.com/Salary/IBM-Software-Engineer-Salaries-E354_D_KO4,21.htm",/yr,$108K - $169K,$108K,$169K,$135K,"$134,599 ",Base Pay,"$113,427/yr",$93K - $139K,Bonus,"$6,551/yr",$5K - $9K,Stock,"$9,136/yr",$7K - $13K,Profit Sharing,"$5,485/yr",$4K - $8K,,,,United States,84.30%,4.90%,6.80%,4.10%,
